"Transaction Date","Payment Ref","Payer Name","Open ID","Product Name","Insurance Company","Policy Number","Coverage Period",Currency,"Charge Amount","Promotion Type",Status
"2024-02-16 00:00:00",40200000000000,"TEST Arjun",521234,ProductName,"Insurance Company",GC52848115697,"16/02/2024 to 11/02/2025",SGD,0.30,none,PAID
"2024-02-16 00:00:00",40200000000000,"TEST Arjun",521234,ProductName,"Insurance Company",GC52588341874,"16/02/2024 to 11/02/2025",SGD,0.30,none,PAID
"2024-02-16 00:00:00",40200000000000,"TEST Arjun",521234,ProductName,"Insurance Company",GC52895845861,"16/02/2024 to 11/02/2025",SGD,0.50,none,PAID
"2024-02-16 00:00:00",40200000000000,"TEST Arjun",521234,ProductName,"Insurance Company",GC52139323879,"16/02/2024 to 11/02/2025",SGD,0.50,none,PAID
"2024-02-16 00:00:00",40200000000000,"TEST Arjun",521234,ProductName,"Insurance Company",GC52591494794,"16/02/2024 to 11/02/2025",SGD,0.10,none,PAID
"2024-02-16 00:00:00",40200000000000,"TEST Arjun",521234,ProductName,"Insurance Company",GC52697253757,"16/02/2024 to 11/02/2025",SGD,0.10,none,PAID
"2024-02-16 00:00:00",40200000000000,"TEST Arjun",521234,ProductName,"Insurance Company",GC52474175699,"16/02/2024 to 11/02/2025",SGD,0.30,none,PAID
"2024-02-16 00:00:00",40200000000000,"TEST Arjun",521234,ProductName,"Insurance Company",GC52469879469,"16/02/2024 to 11/02/2025",SGD,0.30,none,PAID
"2024-02-16 00:00:00",40200000000000,"TEST Arjun",521234,ProductName,"Insurance Company",GC52425589944,"16/02/2024 to 11/02/2025",SGD,0.50,none,PAID
"2024-02-16 00:00:00",40200000000000,"TEST Arjun",521234,ProductName,"Insurance Company",GC52196231783,"16/02/2024 to 11/02/2025",SGD,0.50,none,PAID
"2024-02-16 00:00:00",40200000000000,"TEST Arjun",521234,ProductName,"Insurance Company",GC52866612478,"16/02/2024 to 11/02/2025",SGD,0.30,none,PAID
"2024-02-16 00:00:00",40200000000000,"TEST Arjun",521234,ProductName,"Insurance Company",GC52445916898,"16/02/2024 to 11/02/2025",SGD,0.30,none,PAID
"2024-02-16 00:00:00",40200000000000,"TEST Arjun",521234,ProductName,"Insurance Company",GC52335372846,"16/02/2024 to 11/02/2025",SGD,0.10,none,PAID
"2024-02-16 00:00:00",40200000000000,"TEST Arjun",521234,ProductName,"Insurance Company",GC52278814436,"16/02/2024 to 11/02/2025",SGD,0.10,none,PAID
"2024-02-16 00:00:00",40200000000000,"TEST Arjun",521234,ProductName,"Insurance Company",GC52567529588,"16/02/2024 to 11/02/2025",SGD,0.30,none,PAID
"2024-02-16 00:00:00",40200000000000,"TEST Arjun",521234,ProductName,"Insurance Company",GC52161233773,"16/02/2024 to 11/02/2025",SGD,0.30,none,PAID
"2024-02-16 00:00:00",40200000000000,"TEST Arjun",521234,ProductName,"Insurance Company",GC52757393178,"16/02/2024 to 11/02/2025",SGD,0.50,none,PAID
"2024-02-16 00:00:00",40200000000000,"TEST Arjun",521234,ProductName,"Insurance Company",GC52258176896,"16/02/2024 to 11/02/2025",SGD,0.50,none,PAID
"2024-02-16 00:00:00",40200000000000,"TEST Arjun",521234,ProductName,"Insurance Company",GC52962196642,"16/02/2024 to 11/02/2025",SGD,0.10,none,PAID
"2024-02-16 00:00:00",40200000000000,"TEST Arjun",521234,ProductName,"Insurance Company",GC52956815977,"16/02/2024 to 11/02/2025",SGD,0.10,none,PAID
"2024-02-16 00:00:00",40200000000000,"TEST Arjun",521234,ProductName,"Insurance Company",GC52755172743,"16/02/2024 to 11/02/2025",SGD,0.10,none,PAID
"2024-02-16 00:00:00",40200000000000,"TEST Arjun",521234,ProductName,"Insurance Company",GC52266348289,"16/02/2024 to 11/02/2025",SGD,0.30,none,PAID
"2024-02-16 00:00:00",40200000000000,"TEST Arjun",521234,ProductName,"Insurance Company",GC52155447743,"16/02/2024 to 11/02/2025",SGD,0.30,none,PAID
"2024-02-16 00:00:00",40200000000000,"TEST Arjun",521234,ProductName,"Insurance Company",GC52181732855,"16/02/2024 to 11/02/2025",SGD,0.30,none,PAID
"2024-02-16 00:00:00",40200000000000,"TEST Arjun",521234,ProductName,"Insurance Company",GC52961558733,"16/02/2024 to 11/02/2025",SGD,0.50,none,PAID
"2024-02-16 00:00:00",40200000000000,"TEST Arjun",521234,ProductName,"Insurance Company",GC52875831449,"16/02/2024 to 11/02/2025",SGD,0.50,none,PAID
"2024-02-16 00:00:00",40200000000000,"TEST Arjun",521234,ProductName,"Insurance Company",GC52796689988,"16/02/2024 to 11/02/2025",SGD,0.50,none,PAID
"2024-02-16 00:00:00",40200000000000,"TEST Arjun",521234,ProductName,"Insurance Company",GC52714515256,"16/02/2024 to 11/02/2025",SGD,0.30,none,PAID
"2024-02-16 00:00:00",40200000000000,"TEST Arjun",521234,ProductName,"Insurance Company",GC52599576399,"16/02/2024 to 11/02/2025",SGD,0.30,none,PAID
"2024-02-16 00:00:00",40200000000000,"TEST Arjun",521234,ProductName,"Insurance Company",GC52711172644,"16/02/2024 to 11/02/2025",SGD,0.30,none,PAID
"2024-02-16 00:00:00",40200000000000,"TEST Arjun",521234,ProductName,"Insurance Company",GC52282942735,"16/02/2024 to 11/02/2025",SGD,0.10,none,PAID
"2024-02-16 00:00:00",40200000000000,"TEST Arjun",521234,ProductName,"Insurance Company",GC52971626138,"16/02/2024 to 11/02/2025",SGD,0.10,none,PAID
"2024-02-16 00:00:00",40200000000000,"TEST Arjun",521234,ProductName,"Insurance Company",GC52818874178,"16/02/2024 to 11/02/2025",SGD,0.10,none,PAID
"2024-02-16 00:00:00",40200000000000,"TEST Arjun",521234,ProductName,"Insurance Company",GC52412974174,"16/02/2024 to 11/02/2025",SGD,0.30,none,PAID
"2024-02-16 00:00:00",40200000000000,"TEST Arjun",521234,ProductName,"Insurance Company",GC52987731796,"16/02/2024 to 11/02/2025",SGD,0.30,none,PAID
"2024-02-16 00:00:00",40200000000000,"TEST Arjun",521234,ProductName,"Insurance Company",GC52526616262,"16/02/2024 to 11/02/2025",SGD,0.50,none,PAID
"2024-02-16 00:00:00",40200000000000,"TEST Arjun",521234,ProductName,"Insurance Company",GC52534682539,"16/02/2024 to 11/02/2025",SGD,0.50,none,PAID
"2024-02-16 00:00:00",40200000000000,"TEST Arjun",521234,ProductName,"Insurance Company",GC52547189755,"16/02/2024 to 11/02/2025",SGD,0.30,none,PAID
"2024-02-16 00:00:00",40200000000000,"TEST Arjun",521234,ProductName,"Insurance Company",GC52684649294,"16/02/2024 to 11/02/2025",SGD,0.50,none,PAID
